link_id;link;article_title;article_author;post_date;article_excerpt;categories;site_manual;link_type;img_type;img_url_orig;author_image;author_url;create_date1;create_date;concatenate;notion_id;img_url3;img_url
L01276;https://paulvanderlaken.com/2017/08/10/r-resources-cheatsheets-tutorials-books/;R resources (free courses, books, tutorials, & cheat sheets);Paul van der Laken;2021-09-24;Help yourself to these free books, tutorials, packages, cheat sheets, and many more materials for R programming. There’s a separate overview for handy R programming tricks.;"list;book;tutorial;cheatsheet;rstats;resource";https://paulvanderlaken.com;website;rep;/img/images/geometric-pattern-06.jpg;NA;NA;No;2021-09-24;"book;list;tutorial;cheatsheet;resource;technology;rstats";0;/img/images/geometric-pattern-06.jpg;/img/images/geometric-pattern-11.jpg
L01278;https://www.tidyverse.org/articles/2018/11/parsnip-0-0-1/;parsnip;Max Kuhn ;2018-11-28;The parsnip package is now on CRAN. It is designed to solve a specific problem related to model fitting in R, the interface. Many functions have different interfaces and arguments names and parsnip standardizes the interface for fitting models as well as the return values. When using parsnip, you don’t have to remember each interface and its unique set of argument names to easily move between R packages.;"post;introduction;package;model;tool;technique";https://www.tidyverse.org;website;rep;https://d33wubrfki0l68.cloudfront.net/d4d37bb8cd7bebacbb81f539bf7add7c1bc4216e/1a840/blog/2018/11/parsnip-0-0-1/parsnip-0-0-1-wd.jpg;NA;NA;No;2018-11-28;"post;package;introduction;tool;technique;model";0;https://d33wubrfki0l68.cloudfront.net/d4d37bb8cd7bebacbb81f539bf7add7c1bc4216e/1a840/blog/2018/11/parsnip-0-0-1/parsnip-0-0-1-wd.jpg;https://d33wubrfki0l68.cloudfront.net/d4d37bb8cd7bebacbb81f539bf7add7c1bc4216e/1a840/blog/2018/11/parsnip-0-0-1/parsnip-0-0-1-wd.jpg
L01284;https://www.jessesadler.com/post/gis-with-r-intro/;Introduction to GIS with R;Jesse Sadler;2018-02-07;Spatial data with the sp and sf packages;"post;introduction;rstats;geospatial;technique;tutorial";https://www.jessesadler.com;website;rep;/img/images/geometric-pattern-06.jpg;NA;NA;No;2018-02-07;"post;tutorial;introduction;technique;technology;geospatial;rstats";0;/img/images/geometric-pattern-06.jpg;/img/images/geometric-pattern-07.jpg
L01286;https://blogs.rstudio.com/tensorflow/posts/2018-12-18-object-detection-concepts/;Concepts in object detection;Sigrid Keydana;2018-12'18;In this post, we want to detail one viable approach, explaining (and coding) the steps involved. We won’t, however, end up with a production-ready model.;"post;technique;overview;tensorflow;image-recognition;explainer";https://blogs.rstudio.com;website;rep;https://blogs.rstudio.com/tensorflow/posts/2018-12-18-object-detection-concepts/images/results.jpg;NA;NA;No;2018-12'18;"post;overview;explainer;technique;technology;image-recognition;tensorflow";0;https://blogs.rstudio.com/tensorflow/posts/2018-12-18-object-detection-concepts/images/results.jpg;https://blogs.rstudio.com/tensorflow/posts/2018-12-18-object-detection-concepts/images/results.jpg
L01287;https://twitter.com/apreshill/status/1075841858939510784/photo/1;"My `knitr::include_url(""link"")` trick";@apreshill;2018-12-20;continues to delight in #rstats #xaringan: look at this #bookdown book! 🤓;"post;tip;rstats";https://twitter.com;twitter;rep;/img/images/geometric-pattern-06.jpg;http://pbs.twimg.com/profile_images/1515179295416598530/_nm6VqOG_normal.jpg;http://www.apreshill.com;No;2018-12-20;"post;tip;technology;rstats";0;/img/images/geometric-pattern-06.jpg;/img/images/geometric-pattern-63.jpg
L01288;https://rviews.rstudio.com/2016/11/11/easy-tricks-you-mightve-missed/;(all this prep is for our @rstudio::conf Advanced R Markdown workshop in January, if you are curious- all slides and materials will be shared!) https://t.co/yzDtw0DF7d;Sean Lopp;2016-11-11;The RStudio IDE reached version 1.0 this month. The IDE has come a long way since the initial release 5 and a half years ago. Many major features have been built: projects, package building tools, notebooks. During that same period, often hidden in the shadows, a growing list of smaller features has been changing lives. In celebration of version 1.0 this post hopes to spread fanfare for a few of these easy-to-miss tools.;"post;tip;rstats;";https://rviews.rstudio.com;website;rep;/img/images/geometric-pattern-06.jpg;NA;NA;No;2016-11-11;"post;tip;technology;rstats";0;/img/images/geometric-pattern-06.jpg;/img/images/geometric-pattern-37.jpg
L01289;https://www.thenewatlantis.com/publications/why-data-is-never-raw;Why Data Is Never Raw;Nick Barrowman;2018;On the seductive myth of information free of human judgment;"essay;article;data;pitfall;peril";https://www.thenewatlantis.com;website;rep;https://www.thenewatlantis.com/wp-content/uploads/legacy/20181220_TNA56Barrowmanbanner.jpg;NA;NA;No;Unknown;"article;essay;peril;pitfall;data";0;https://www.thenewatlantis.com/wp-content/uploads/legacy/20181220_TNA56Barrowmanbanner.jpg;https://www.thenewatlantis.com/wp-content/uploads/legacy/20181220_tna56barrowmanbanner.jpg
L01290;https://foreignpolicy.com/2018/12/25/the-welfare-state-is-committing-suicide-by-artificial-intelligence/;The Welfare State Is Committing Suicide by Artificial Intelligence;Jacob Mchangama, Hin-Yan Liu;2018-12-25;Everyone likes to talk about the ways that liberalism might be killed off, whether by populism at home or adversaries abroad. Fewer talk about the growing indications in places like Denmark that liberal democracy might accidentally commit suicide.;"article;ai;pitfall;peril";https://foreignpolicy.com;website;rep;https://foreignpolicy.com/wp-content/uploads/2022/07/zhengzhou-henan-bank-protest-china-2022-07-10T154913Z_324484214_RC239V98XFBI_RTRMADP_3_CHINA-BANK-PROTESTS.jpg?w=1500?quality=90;NA;NA;No;2018-12-25;"article;peril;pitfall;ai";0;https://foreignpolicy.com/wp-content/uploads/2022/07/zhengzhou-henan-bank-protest-china-2022-07-10T154913Z_324484214_RC239V98XFBI_RTRMADP_3_CHINA-BANK-PROTESTS.jpg?w=1500?quality=90;https://foreignpolicy.com/wp-content/uploads/2022/07/zhengzhou-henan-bank-protest-china-2022-07-10t154913z_324484214_rc239v98xfbi_rtrmadp_3_china-bank-protests.jpg?w=1500?quality=90
L01292;https://m.soundcloud.com/exponentialview/the-state-of-artificial;The State of Artificial intelligence: Jack Clark and Azeem Azhar in Conversation;Azeem Azhar & Jack Clark;2019;AI. Azeem and Jack discuss the state of artificial intelligence development, the geopolitics of technology, and the implications of automation on the society.;"podcast;interview;ai;opinion;perspective;general";https://m.soundcloud.com;website;rep;https://i1.sndcdn.com/avatars-000275421863-jrjj9j-t240x240.jpg;NA;NA;No;Unknown;"podcast;interview;opinion;perspective;general;ai";0;https://i1.sndcdn.com/avatars-000275421863-jrjj9j-t240x240.jpg;https://i1.sndcdn.com/avatars-000275421863-jrjj9j-t240x240.jpg
L01294;https://statisticaloddsandends.wordpress.com/2018/12/28/using-emojis-as-scatterplot-points/;Using emojis as scatterplot points;kjytay;2018-12-27;"Recently I wanted to learn how to use emojis as points in a scatterplot points.The other package I found was emoGG; this post shows how to use this package.";"post;package;technique;how-to;overview";https://statisticaloddsandends.wordpress.com;website;rep;/img/logos/rblogger-logo.png;NA;NA;No;2018-12-27;"post;package;how-to;overview;technique";0;/img/logos/rblogger-logo.png;/img/logos/rblogger-logo.png
L01295;https://en.wikipedia.org/wiki/Barnsley_fern;Barnsley fern;Sokenbichacoffee;Undated;The Barnsley fern is a fractal named after the British mathematician Michael Barnsley who first described it in his book Fractals Everywhere.[1] He made it to resemble the black spleenwort, Asplenium adiantum-nigrum. The fern is one of the basic ...;"post;general;mathematics;inspiration";https://en.wikipedia.org;website;rep;https://en.wikipedia.org/wiki/Barnsley_fern//upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Sa-fern.jpg/220px-Sa-fern.jpg;NA;NA;No;Unknown;"post;general;inspiration;mathematics";0;https://en.wikipedia.org/wiki/Barnsley_fern//upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Sa-fern.jpg/220px-Sa-fern.jpg;https://en.wikipedia.org/wiki/barnsley_fern//upload.wikimedia.org/wikipedia/commons/thumb/e/ee/sa-fern.jpg/220px-sa-fern.jpg
L01297;https://hackernoon.com/deep-dream-with-tensorflow-a-practical-guide-to-build-your-first-deep-dream-experience-f91df601f479;Deep Dream with TensorFlow: A Practical guide to build your first Deep Dream Experience;Naveen Manwani;2018-12-27;Follow this step-by-step practical guide for creating your first Deep Dream experiences, but before starting this coding journey with me, have a look over my Deep Dream images which are heavily psychedelic.;"post;tutorial;guide;ai;image-generation";https://hackernoon.com;website;rep;/img/images/geometric-pattern-06.jpg;NA;NA;No;2018-12-27;"post;tutorial;guide;ai;image-generation";0;/img/images/geometric-pattern-06.jpg;/img/images/geometric-pattern-68.jpg
L01300;http://www.maartenlambrechts.com/2018/12/31/the-list-of-2018-visualization-lists.html;The list of 2018 visualization lists;Maarten Lambrechts;2018-12-31;Officially a yearly habit now: the the list of visualization lists. So here is my list of visualisations, charts, graphics, maps, satellite journalism and science photography lists, version 2018.;"list;data-viz;inspiration";http://www.maartenlambrechts.com;website;rep;https://www.maartenlambrechts.com/assets/images/best18/strava-heatmap.jpg;NA;NA;No;2018-12-31;"list;data-viz;inspiration";0;https://www.maartenlambrechts.com/assets/images/best18/strava-heatmap.jpg;https://www.maartenlambrechts.com/assets/images/best18/strava-heatmap.jpg
L01302;https://twitter.com/clairemcwhite/status/1079895521446293505/photo/1;This morning I attacked my problem of showing hierarchical clusters;@clairemcwhite;2019-01-01; without just making a dendrogram tree (left pic). Lots of plots were made in through the course of the day to get to the plot on the right, so I decided to show the whole process #dataviz 1/5 https://t.co/molF6YC2ux;"post;data-viz;dendogram;example;inspiration";https://twitter.com;twitter;rep;/img/images/geometric-pattern-06.jpg;http://pbs.twimg.com/profile_images/1478002354138062850/631-ttl9_normal.jpg;http://clairemcwhite.github.io;No;2019-01-01;"post;example;data-viz;inspiration;technology;dendogram";0;/img/images/geometric-pattern-06.jpg;/img/images/geometric-pattern-55.jpg
L01304;https://www.amazon.com/gp/product/0393347281%3Fie%3DUTF8%26camp%3D213733%26creative%3D393185%26creativeASIN%3D0393347281%26linkCode%3Dshr%26tag%3Damz0e61-20%26linkId%3DERBW7AVLEIBD5GXV%26;The Wall Street Journal Guide to Information Graphics: The Dos and Don'ts of Presenting Data, Facts, and Figures;Dona M. Wong;2013-12-16;In today’s data-driven world, professionals need to know how to express themselves in the language of graphics effectively and eloquently. Yet information graphics is rarely taught in schools or is the focus of on-the-job training. Now, for the first time, Dona M. Wong, a student of the information graphics pioneer Edward Tufte, makes this material available for all of us.;"book;data-viz;guide;principle;technique";https://www.amazon.com;website;rep;https://images-na.ssl-images-amazon.com/images/I/71EN1l+uQKL._AC_UL116_SR116,116_.jpg;NA;NA;No;2013-12-16;"book;guide;data-viz;principle;technique";0;https://images-na.ssl-images-amazon.com/images/I/71EN1l+uQKL._AC_UL116_SR116,116_.jpg;https://images-na.ssl-images-amazon.com/images/i/71en1l+uqkl._ac_ul116_sr116,116_.jpg
L01305;https://docs.microsoft.com/en-us/power-bi/developer/custom-visual-develop-tutorial;Tutorial: Develop a Power BI circle card visual;Microsoft;2022-12-27;In this tutorial, you develop a Power BI visual named circle card that displays a formatted measure value inside a circle. The circle card visual supports customization of fill color and outline thickness.;"tutorial;powerbi;data-viz;how-to;technique;d3js";https://docs.microsoft.com;website;rep;/img/images/geometric-pattern-06.jpg;NA;NA;No;2022-12-27;"tutorial;how-to;data-viz;technique;technology;powerbi;d3js";0;/img/images/geometric-pattern-06.jpg;/img/images/geometric-pattern-01.jpg
L01307;https://opensource.com/article/19/1/why-data-scientists-love-kubernetes;Why data scientists love Kubernetes;Sophie Watson;2019-01-04;Kubernetes' features that streamline the software development workflow also support the data science workflow.;"post;explainer;data-science;tool;workflow;kubernetes";https://opensource.com;website;rep;https://opensource.com/article/19/1/why-data-scientists-love-kubernetes/sites/default/files/styles/150x150/public/pictures/45898693132_648e365092_m.jpg?itok=xbUzW0Bj;NA;NA;No;2019-01-04;"post;explainer;data-science;tool;workflow;technology;kubernetes";0;https://opensource.com/article/19/1/why-data-scientists-love-kubernetes/sites/default/files/styles/150x150/public/pictures/45898693132_648e365092_m.jpg?itok=xbUzW0Bj;https://opensource.com/article/19/1/why-data-scientists-love-kubernetes/sites/default/files/styles/150x150/public/pictures/45898693132_648e365092_m.jpg?itok=xbuzw0bj
L01308;https://www.dataquest.io/blog/advanced-jupyter-notebooks-tutorial/;Tutorial: Advanced Jupyter Notebooks;Benjamin Pryke;2019-1-2;Following on from Jupyter Notebook for Beginners: A Tutorial, this guide will be a Jupyter Notebooks tutorial that takes you on a journey from the truly vanilla to the downright dangerous.;"post;tutorial;advanced;python;jupyter;tool";https://www.dataquest.io;website;rep;https://www.dataquest.io/wp-content/uploads/2022/03/headshot_0023_aaron_melton.jpg;NA;NA;No;Unknown;"post;tutorial;advanced;tool;technology;python;jupyter";0;https://www.dataquest.io/wp-content/uploads/2022/03/headshot_0023_aaron_melton.jpg;https://www.dataquest.io/wp-content/uploads/2022/03/headshot_0023_aaron_melton.jpg
L01309;http://documents.worldbank.org/curated/en/226121546531748578/The-Use-of-Data-Analytics-Techniques-to-Assess-the-Functioning-of-a-Governments-Financial-Management-Information-System-An-Application-to-Pakistan-and-Cambodia;The Use of Data Analytics Techniques to Assess the Functioning of a Government's Financial Management Information System : An Application to Pakistan and Cambodia (English);Ali Hashim et al.;2019-01-03;This paper puts the spotlight on the foundation of expenditure data and advocates for a transparent, methodical and evidenced based approach to FMIS deployment and expenditure management reform.;"paper;data;analytics;example;inspiration";http://documents.worldbank.org;website;rep;/img/images/geometric-pattern-06.jpg;NA;NA;No;2019-01-03;"paper;example;inspiration;data;analytics";0;/img/images/geometric-pattern-06.jpg;/img/images/geometric-pattern-08.jpg
L01312;https://www.webdesignerdepot.com/2018/07/10-data-visualization-best-practices-for-the-web/;10 Data Visualization Best Practices for the Web;Midori Nediger;2018-07-17;With so many tools and frameworks now available for building these graphics, it’s time to go back to basics. What makes data visualizations effective? What guiding principles should we follow when designing with data? The following best practices will help you design rich, insightful data experiences. ;"post;principle;data-viz;opinion";https://www.webdesignerdepot.com;website;rep;https://www.webdesignerdepot.com/cdn-origin/uploads/2021/03/featured_poll-scaled.jpg;NA;NA;No;2018-07-17;"post;opinion;data-viz;principle";0;https://www.webdesignerdepot.com/cdn-origin/uploads/2021/03/featured_poll-scaled.jpg;https://www.webdesignerdepot.com/cdn-origin/uploads/2021/03/featured_poll-scaled.jpg
L01313;https://gijn.org/2018/12/27/the-25-best-data-visualizations-of-2018/;The 25 Best Data Visualizations of 2018;Orana Velarde;2018-12-27;In honor of all the artists and designers making amazing data visualizations around the world, here is a collection of the best data visualizations of 2018. We included a few from 2017 and earlier, because they were just too good to pass up.;"list;data-viz;inspiration;example";https://gijn.org;website;rep;https://4djy83s2swr22ty8mwjq954a-wpengine.netdna-ssl.com/wp-content/uploads/2018/12/best-dv-crazy-rich-asian-771x644.jpg;NA;NA;No;2018-12-27;"list;example;data-viz;inspiration";0;https://4djy83s2swr22ty8mwjq954a-wpengine.netdna-ssl.com/wp-content/uploads/2018/12/best-dv-crazy-rich-asian-771x644.jpg;https://4djy83s2swr22ty8mwjq954a-wpengine.netdna-ssl.com/wp-content/uploads/2018/12/best-dv-crazy-rich-asian-771x644.jpg
L01314;https://seankross.com/2019/01/08/The-Front-Lines-of-Teaching-Data-Science.html;The Front Lines of Teaching Data Science;Sean Kross;2019-01-08;Short version: Philip Guo and I wrote a paper about challenges facing data science instructors for the 2019 CHI conference. The paper won a Best Paper Honorable Mention award (top 5% of papers).;"post;paper;training;data-science;challenge;pitfall";https://seankross.com;website;rep;/img/images/geometric-pattern-06.jpg;NA;NA;No;2019-01-08;"post;paper;challenge;data-science;pitfall;training";0;/img/images/geometric-pattern-06.jpg;/img/images/geometric-pattern-10.jpg
L01316;https://animejs.com/;anime.js;Julian Garnier;2019;Anime.js (/ˈæn.ə.meɪ/) is a lightweight JavaScript animation library with a simple, yet powerful API. It works with CSS properties, SVG, DOM attributes and JavaScript Objects. ;"package;animation;development;data-viz";https://animejs.com;website;rep;/img/images/geometric-pattern-06.jpg;NA;NA;No;Unknown;"package;data-viz;animation;development";0;/img/images/geometric-pattern-06.jpg;/img/images/geometric-pattern-69.jpg
L01318;https://www.smashingmagazine.com/2014/03/design-principles-visual-perception-and-the-principles-of-gestalt/;Design Principles: Visual Perception And The Principles Of Gestalt;Steven Bradley;2014-02-29;This article is part of a new series about design principles that can serve both as a refresher for seasoned designers and reference for newcomers to the industry.;"post;design;principle;introduction;data-viz";https://www.smashingmagazine.com;website;rep;/img/images/geometric-pattern-06.jpg;NA;NA;No;2014-02-29;"post;introduction;data-viz;design;principle";0;/img/images/geometric-pattern-06.jpg;/img/images/geometric-pattern-58.jpg
L01319;https://districtdatalabs.silvrback.com/conditional-probability-with-r;Conditional Probability with R;Abhijit Dasgupta;2014-1023;What we will explore is the concept of conditional probability, which is the probability of seeing some event knowing that some other event has actually occurred.;"post;introduction;concept;statistics";https://districtdatalabs.silvrback.com;website;rep;/img/images/geometric-pattern-06.jpg;NA;NA;No;2014-1023;"post;introduction;concept;statistics";0;/img/images/geometric-pattern-06.jpg;/img/images/geometric-pattern-15.jpg
L01320;http://gradientdescending.com/generating-synthetic-data-sets-with-synthpop-in-r/;Generating Synthetic Data Sets with ‘synthpop’ in R;Daniel Oehm;2019-01-12;Synthpop – A great music genre and an aptly named R package for synthesising population data.;"post;package;dataset;overview;how-to;rstats";https://www.r-bloggers.com;website;rep;/img/logos/rblogger-logo.png;NA;NA;No;2019-01-12;"post;package;dataset;how-to;overview;technology;rstats";0;/img/logos/rblogger-logo.png;/img/logos/rblogger-logo.png
L01322;https://www.zeileis.org/news/colorspace/;colorspace: New Tools for Colors and Palettes;Achim Zeileis;2019-01-13;The colorspace package provides a broad toolbox for selecting individual colors or color palettes, manipulating these colors, and employing them in various kinds of visualizations.;"post;package;colour;rstats;introduction";https://www.r-bloggers.com;website;rep;/img/logos/rblogger-logo.png;NA;NA;No;2019-01-13;"post;package;introduction;technology;colour;rstats";0;/img/logos/rblogger-logo.png;/img/logos/rblogger-logo.png
L01323;https://shirinsplayground.netlify.app/2019/01/lecture_slides_real_world_ds/;Lecture slides: Real-World Data Science (Fraud Detection, Customer Churn & Predictive Maintenance);Dr. Shirin Glander;2019-01-15;These are slides from a lecture I gave at the School of Applied Sciences in Münster. In this lecture, I talked about Real-World Data Science and showed examples on Fraud Detection, Customer Churn & Predictive Maintenance.;"slides;data-science;lecture;rstats;training";https://shirinsplayground.netlify.app;website;rep;/img/logos/rblogger-logo.png;NA;NA;No;2019-01-15;"slides;lecture;data-science;technology;rstats;training";0;/img/logos/rblogger-logo.png;/img/logos/rblogger-logo.png
L01325;https://blog.datascienceheroes.com/feature-selection-using-genetic-algorithms-in-r/;Feature Selection using Genetic Algorithms in R;Pablo Casas;2019-01-15;This is a post about feature selection using genetic algorithms in R.;"post;technique;overview;feature-selection;rstats";https://blog.datascienceheroes.com;website;rep;/img/logos/rblogger-logo.png;NA;NA;No;2019-01-15;"post;overview;technique;technology;feature-selection;rstats";0;/img/logos/rblogger-logo.png;/img/logos/rblogger-logo.png
L01328;https://medium.freecodecamp.org/https-medium-freecodecamp-org-best-free-open-data-sources-anyone-can-use-a65b514b0f2d;These Are The Best Free Open Data Sources Anyone Can Use;Hiren Patel;2019-01-10;So here’s my list of 15 awesome Open Data sources;"list;dataset";https://medium.freecodecamp.org;website;rep;/img/images/geometric-pattern-06.jpg;NA;NA;No;2019-01-10;"list;dataset";0;/img/images/geometric-pattern-06.jpg;/img/images/geometric-pattern-61.jpg
L01329;https://smorbieu.gitlab.io/chaining-effect-in-clustering/;Chaining effect in clustering;Stanislas Morbieu;2019-01-21;In a previous blog post, I explained how we can leverage the k-means clustering algorithm to count the number of red baubles on a Christmas tree. This method fails however if we put Christmas tinsels on it. Let’s find a solution for this more difficult case.;"post;technique;rstats;how-to;clustering";https://smorbieu.gitlab.io;website;rep;https://i2.wp.com/smorbieu.gitlab.io/images/clustering/christmas2/red.jpg?w=578&ssl=1;NA;NA;No;2019-01-21;"post;how-to;technique;technology;clustering;rstats";0;https://i2.wp.com/smorbieu.gitlab.io/images/clustering/christmas2/red.jpg?w=578&ssl=1;https://i2.wp.com/smorbieu.gitlab.io/images/clustering/christmas2/red.jpg?w=578&ssl=1
L01330;https://codingclubuc3m.rbind.io/post/2018-11-06/;Online resources for teaching;R on Coding Club;2018-11-05;In this session I will try to show some utilities present in the web. One of them will help us to execute R code from the web, using an online compiler, without installing any kind of software in our computers. The other one, it can help us to solve optimization problems by a graphics way.;"post;list;resource;rstats";https://codingclubuc3m.rbind.io;website;rep;/img/logos/rblogger-logo.png;NA;NA;No;2018-11-05;"post;list;resource;technology;rstats";0;/img/logos/rblogger-logo.png;/img/logos/rblogger-logo.png
L01331;http://advances.sciencemag.org/content/5/1/eaat7550.full;Typical physics Ph.D. admissions criteria limit access to underrepresented groups but fail to predict doctoral completion;Casey W. Miller et al.;2019-01-23;This study aims to understand the effectiveness of typical admissions criteria in identifying students who will complete the Physics Ph.D. Multivariate statistical analysis of roughly one in eight physics Ph.D. students from 2000 to 2010 indicates that the traditional admissions metrics of undergraduate grade point average (GPA) and the Graduate Record Examination (GRE) Quantitative, Verbal, and Physics Subject Tests do not predict completion as effectively admissions committees presume.;"paper;research;statistics;example;inspiration";http://advances.sciencemag.org;website;rep;http://advances.sciencemag.org/content/5/1/eaat7550.full/cms/asset/758c7f7d-8e93-4894-8503-439f10685d87/sciadv.2022.8.issue-30.cover.jpg;NA;NA;No;2019-01-23;"paper;research;example;inspiration;statistics";0;http://advances.sciencemag.org/content/5/1/eaat7550.full/cms/asset/758c7f7d-8e93-4894-8503-439f10685d87/sciadv.2022.8.issue-30.cover.jpg;http://advances.sciencemag.org/content/5/1/eaat7550.full/cms/asset/758c7f7d-8e93-4894-8503-439f10685d87/sciadv.2022.8.issue-30.cover.jpg
L01334;http://blog.schochastics.net/post/an-rstudio-addin-for-network-analysis-and-visualization/;An Rstudio Addin for Network Analysis and Visualization;schochastics;2019-01-25;The ggraph package provides a ggplot-like grammar for plotting graphs and as such you can produce very neat network visualizations. But as with ggplot, it takes a while to get used to the grammar. There are already a few amazing Rstudio Addins that assist you with ggplot (for example ggplotAssist and ggThemeAssist), but there has not been any equivalent tools for ggraph. Till now. This post introduces snahelper, an Rstudio Addin which provides a tiny GUI for visualizing and analysing networks.;"post;package;rstats;how-to;data-viz;network-graph";http://blog.schochastics.net;website;rep;/img/logos/rblogger-logo.png;NA;NA;No;2019-01-25;"post;package;how-to;data-viz;technology;network-graph;rstats";0;/img/logos/rblogger-logo.png;/img/logos/rblogger-logo.png
L01338;https://tjukanov.org/vintage-isochrones/;Vintage Isochrones;Topi Tjukanov;Undated;Travel time isochrones with some vintage cartography style. The starting point of the journey is in the center of the city and the biggest isoline shows 5½ hour driving distance from that point.;"visual;inspiration;geospatial;vintage";https://tjukanov.org;website;rep;/img/images/geometric-pattern-06.jpg;NA;NA;No;Unknown;"visual;inspiration;geospatial;vintage";0;/img/images/geometric-pattern-06.jpg;/img/images/geometric-pattern-18.jpg
L01339;https://www.r-bloggers.com/10-tips-for-choosing-the-optimal-number-of-clusters/;10 Tips for Choosing the Optimal Number of Clusters;Matt.0;2019-01-27;My desire to write this post came mainly from reading about the clustree package, the dendextend documentation, and the Practical Guide to Cluster Analysis in R book written by Alboukadel Kassambara author of the factoextra package.;"post;rstats;tip;technique;clustering";https://www.r-bloggers.com;website;rep;/img/logos/rblogger-logo.png;NA;NA;No;2019-01-27;"post;tip;technique;technology;clustering;rstats";0;/img/logos/rblogger-logo.png;/img/logos/rblogger-logo.png
L01342;https://www.worldometers.info/world-population/population-by-country/;Countries in the world by population (2022);Worldometer;2023;This list includes both countries and dependent territories. Data based on the latest United Nations Population Division estimates. Click on the name of the country or dependency for current estimates (live population clock), historical data, and projected figures.;"data;dataset;population";https://www.worldometers.info;website;rep;/img/images/geometric-pattern-06.jpg;NA;NA;No;Unknown;"dataset;data;population";0;/img/images/geometric-pattern-06.jpg;/img/images/geometric-pattern-61.jpg
L01343;https://resources.rstudio.com/rstudio-conf-2019/using-r-the-tidyverse-h2o-and-shiny-to-reduce-employee-attrition;Using R, the Tidyverse, H2O, and Shiny to reduce employee attrition;Matt Dancho;2019-01-25;This presentation showcases how several open source tools integrate to form a solution to the employee attrition problem. Specifically: (1) How the Tidyverse enables problem identification through visualization. (2) How recipes + H2O can be combined to explain key relationships to attrition and predict employee attrition. (3) How Shiny can be used to create a powerful dashboard that empowers business leaders to make data-driven decisions across the organization.;"video;how-to;technique;ml;classification";https://resources.rstudio.com;website;rep;/img/images/geometric-pattern-06.jpg;NA;NA;No;2019-01-25;"video;how-to;technique;ml;classification";0;/img/images/geometric-pattern-06.jpg;/img/images/geometric-pattern-54.jpg
L01345;https://fronkonstin.com/2019/02/01/mandalaxies/;Mandalaxies;Fronkonstin;2019-02-01;When I read something interesting, many times I feel the desire to try it by myself. That’s what happened to me when I discovered this fabolous book by Julien C. Sprott. I cannot stop doing images with the formulas that contains. Today I present you a mix of mandalas and galaxies that I called Mandalaxies:;"post;rstats;data-viz;mathematics;example";https://fronkonstin.com;website;rep;/img/logos/rblogger-logo.png;NA;NA;No;2019-02-01;"post;example;data-viz;technology;rstats;mathematics";0;/img/logos/rblogger-logo.png;/img/logos/rblogger-logo.png
L01347;https://d3indepth.com/geographic/;Making maps with D3;Peter Cook;Undated;D3's geo module helps you create maps from GeoJSON data. This article explains GeoJSON, projections and path generators. It also shows how to use these three concepts to create maps.;"guide;online;free;geospatial;d3js;intermediate";https://d3indepth.com;website;rep;https://d3indepth.com/geographic//img/fundamentals.jpg;NA;NA;No;Unknown;"online;guide;intermediate;technology;geospatial;d3js;free";0;https://d3indepth.com/geographic//img/fundamentals.jpg;https://d3indepth.com/geographic//img/fundamentals.jpg
L01348;https://style.tidyverse.org/;The tidyverse style guide;Hadley Wickham;2021;All style guides are fundamentally opinionated. Some decisions genuinely do make code easier to use (especially matching indenting to programming structure), but many decisions are arbitrary. The most important thing about a style guide is that it provides consistency, making code easier to write because you need to make fewer decisions;"guide;tidyverse;style";https://style.tidyverse.org;website;rep;/img/images/geometric-pattern-06.jpg;NA;NA;No;Unknown;"guide;technology;style;tidyverse";0;/img/images/geometric-pattern-06.jpg;/img/images/geometric-pattern-62.jpg
L01349;https://xxlbi.com/blog/power-bi-dataflows-considerations/;Power BI dataflows considerations;Daniil Maslyuk; 2019-01-22;Recently I’ve been migrating quite a few M queries from .pbix files to dataflows. In this blog post, I’m sharing a few things I learned in the process.;"post;powerbi;perspective;opinion";https://xxlbi.com;website;rep;/img/images/geometric-pattern-06.jpg;NA;NA;No; 2019-01-22;"post;perspective;opinion;technology;powerbi";0;/img/images/geometric-pattern-06.jpg;/img/images/geometric-pattern-71.jpg
L01350;https://spectrum.ieee.org/tech-talk/computing/software/artificial-intelligence-outperforms-human-data-scientists;Artificial Intelligence Outperforms Human Data Scientists;Jeremy Hsu;2015-10-20;Software that has proven itself as capable as many human data scientists could speed up the Big Data revolution;"post;data-science;automation;general;dubious";https://spectrum.ieee.org;website;rep;https://spectrum.ieee.org/media-library/image.jpg?id=25579146&width=1200&height=900;NA;NA;No;2015-10-20;"post;general;dubious;data-science;automation";0;https://spectrum.ieee.org/media-library/image.jpg?id=25579146&width=1200&height=900;https://spectrum.ieee.org/media-library/image.jpg?id=25579146&width=1200&height=900
